ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13736653,JJ134610,02/01/2025 10:00:00 AM,042XX W 21ST PL,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1012,010,24,29,06,1148516,1889421,2025,02/09/2025 03:41:48 PM,41.852508778,-87.730389741,POINT (-87.730389741 41.852508778)
13736698,JJ134520,02/01/2025 09:57:00 AM,015XX W DIVISION ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1424,014,1,24,08B,1165576,1908074,2025,02/09/2025 03:41:48 PM,41.903348344,-87.667243031,POINT (-87.667243031 41.903348344)
13736643,JJ134537,02/01/2025 09:57:00 AM,020XX S DAMEN AVE,0560,ASSAULT,SIMPLE,CTA TRAIN,false,false,1234,012,25,31,08A,1163352,1890303,2025,02/09/2025 03:41:48 PM,41.854630302,-87.67591226,POINT (-87.67591226 41.854630302)
13736798,JJ134745,02/01/2025 09:55:00 AM,004XX N FRANKLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1831,018,42,8,07,1174255,1903043,2025,02/09/2025 03:41:48 PM,41.889353661,-87.635513776,POINT (-87.635513776 41.889353661)
13736753,JJ134534,02/01/2025 09:55:00 AM,043XX W NORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2534,025,36,23,08B,1146912,1910274,2025,02/09/2025 03:41:48 PM,41.909762582,-87.735744023,POINT (-87.735744023 41.909762582)
13736716,JJ134587,02/01/2025 09:50:00 AM,037XX W ARMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,true,true,2525,025,26,22,08A,1150926,1913025,2025,02/09/2025 03:41:48 PM,41.917233894,-87.720925992,POINT (-87.720925992 41.917233894)
13736581,JJ134519,02/01/2025 09:48:00 AM,034XX W CHICAGO AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,true,false,1121,011,27,23,18,1153117,1905117,2025,02/09/2025 03:41:48 PM,41.895490399,-87.713086271,POINT (-87.713086271 41.895490399)
13740644,JJ138894,02/01/2025 09:47:00 AM,0000X E 112TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0531,005,9,49,14,1178433,1830383,2025,02/09/2025 03:41:48 PM,41.689873321,-87.62237719,POINT (-87.62237719 41.689873321)
13736681,JJ134528,02/01/2025 09:43:00 AM,044XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0215,002,3,38,08B,1178781,1875690,2025,02/09/2025 03:41:48 PM,41.814193022,-87.619727421,POINT (-87.619727421 41.814193022)
13736645,JJ134504,02/01/2025 09:42:00 AM,016XX N PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2535,025,26,23,06,1149466,1910591,2025,02/09/2025 03:41:48 PM,41.91058325,-87.726353375,POINT (-87.726353375 41.91058325)
13736705,JJ134523,02/01/2025 09:40:00 AM,0000X E 112TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0531,005,9,49,04A,1178433,1830383,2025,02/09/2025 03:41:48 PM,41.689873321,-87.62237719,POINT (-87.62237719 41.689873321)
13736587,JJ134490,02/01/2025 09:39:00 AM,003XX E 87TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0632,006,6,44,06,1180201,1847386,2025,02/09/2025 03:41:48 PM,41.736491541,-87.615385513,POINT (-87.615385513 41.736491541)
13736787,JJ134498,02/01/2025 09:39:00 AM,035XX S INDIANA AVE,0460,BATTERY,SIMPLE,STREET,false,false,0212,002,3,35,08B,1178178,1881701,2025,02/09/2025 03:41:48 PM,41.830701415,-87.621756659,POINT (-87.621756659 41.830701415)
13736672,JJ134480,02/01/2025 09:36:00 AM,086XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,0632,006,6,44,06,1183071,1847869,2025,02/09/2025 03:41:48 PM,41.737750767,-87.604855911,POINT (-87.604855911 41.737750767)
13736664,JJ134531,02/01/2025 09:35:00 AM,079XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0612,006,17,71,08B,1171024,1852174,2025,02/09/2025 03:41:48 PM,41.74983562,-87.648867366,POINT (-87.648867366 41.74983562)
13746234,JJ146401,02/01/2025 09:30:00 AM,100XX W BALMORAL AVE,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,1654,016,41,76,06,1108491,1934242,2025,02/13/2025 03:40:50 PM,41.976182125,-87.876421145,POINT (-87.876421145 41.976182125)
13746009,JJ146048,02/01/2025 09:30:00 AM,007XX W 79TH ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,SMALL RETAIL STORE,false,false,0621,006,17,71,11,1172563,1852485,2025,02/13/2025 03:40:50 PM,41.750655309,-87.643218683,POINT (-87.643218683 41.750655309)
13736768,JJ134501,02/01/2025 09:15:00 AM,0000X W 43RD ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,false,true,0215,002,3,38,20,1176630,1876502,2025,02/09/2025 03:41:48 PM,41.816469966,-87.627592979,POINT (-87.627592979 41.816469966)
13736745,JJ134499,02/01/2025 09:13:00 AM,013XX W 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0612,006,17,71,08B,1168761,1854390,2025,02/09/2025 03:41:48 PM,41.755965725,-87.65709614,POINT (-87.65709614 41.755965725)
13736723,JJ134486,02/01/2025 09:10:00 AM,081XX S PHILLIPS AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,false,true,0422,004,7,46,04B,1193929,1851526,2025,02/09/2025 03:41:48 PM,41.74752679,-87.564956072,POINT (-87.564956072 41.74752679)
13736744,JJ134578,02/01/2025 09:08:00 AM,030XX N NORDICA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2511,025,29,18,08A,1128677,1919579,2025,02/09/2025 03:41:48 PM,41.935625769,-87.802521406,POINT (-87.802521406 41.935625769)
13736602,JJ134476,02/01/2025 09:01:00 AM,058XX W NORTH AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,false,false,2531,025,29,25,08B,1136990,1910037,2025,02/09/2025 03:41:48 PM,41.909296131,-87.772199521,POINT (-87.772199521 41.909296131)
13748793,JJ149392,02/01/2025 09:00:00 AM,003XX E 107TH ST,0810,THEFT,OVER $500,STREET,false,false,0512,005,9,49,06,1180226,1834081,2025,02/16/2025 03:41:14 PM,41.699980351,-87.615700232,POINT (-87.615700232 41.699980351)
13741549,JJ140464,02/01/2025 09:00:00 AM,007XX S KOSTNER AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1131,011,24,26,08A,1147172,1896237,2025,02/09/2025 03:41:48 PM,41.871238523,-87.735148371,POINT (-87.735148371 41.871238523)
13751381,JJ152698,02/01/2025 09:00:00 AM,128XX S MARQUETTE AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,false,false,0433,004,10,55,06,1196424,1820347,2025,02/19/2025 03:42:43 PM,41.661907085,-87.556843984,POINT (-87.556843984 41.661907085)
13738658,JJ136840,02/01/2025 09:00:00 AM,113XX S INDIANA AVE,1187,DECEPTIVE PRACTICE,STATE BENEFITS FRAUD,RESIDENCE,false,false,0531,005,9,49,11,1179596,1829741,2025,02/09/2025 03:41:48 PM,41.688085163,-87.618138967,POINT (-87.618138967 41.688085163)
13737735,JJ135794,02/01/2025 09:00:00 AM,059XX W ERIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1511,015,29,25,14,1136824,1903697,2025,02/09/2025 03:41:48 PM,41.891901361,-87.772961474,POINT (-87.772961474 41.891901361)
13743657,JJ143115,02/01/2025 09:00:00 AM,016XX W CHICAGO AVE,0890,THEFT,FROM BUILDING,LIBRARY,false,false,1215,012,1,24,06,1165357,1905416,2025,02/11/2025 03:41:52 PM,41.896059267,-87.668123166,POINT (-87.668123166 41.896059267)
13746990,JJ147115,02/01/2025 09:00:00 AM,014XX N STATE PKWY,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,1824,018,43,8,10,1176025,1910070,2025,02/14/2025 03:40:40 PM,41.90859641,-87.628801757,POINT (-87.628801757 41.90859641)
13754726,JJ156696,02/01/2025 09:00:00 AM,003XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1134,011,28,27,08B,1153773,1898246,2025,02/23/2025 03:40:22 PM,41.876622645,-87.71085998,POINT (-87.71085998 41.876622645)
13754702,JJ156624,02/01/2025 09:00:00 AM,078XX S WESTERN AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,SMALL RETAIL STORE,false,false,0835,008,18,70,11,1161742,1852516,2025,02/25/2025 03:41:40 PM,41.75097171,-87.682871235,POINT (-87.682871235 41.75097171)
13736726,JJ134552,02/01/2025 09:00:00 AM,043XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0221,002,4,38,08B,1181653,1876387,2025,02/09/2025 03:41:48 PM,41.816039715,-87.609171208,POINT (-87.609171208 41.816039715)
13738461,JJ136620,02/01/2025 09:00:00 AM,029XX N OAKLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1931,019,32,5,05,1160510,1919673,2025,02/09/2025 03:41:48 PM,41.935283261,-87.685529679,POINT (-87.685529679 41.935283261)
13736655,JJ134546,02/01/2025 09:00:00 AM,064XX S MARSHFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,false,false,0725,007,15,67,07,1166430,1862062,2025,02/09/2025 03:41:48 PM,41.77706868,-87.665420418,POINT (-87.665420418 41.77706868)
13736740,JJ134458,02/01/2025 08:59:00 AM,073XX S STEWART AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0731,007,6,69,06,1174893,1856363,2025,02/09/2025 03:41:48 PM,41.761245409,-87.634565067,POINT (-87.634565067 41.761245409)
13736630,JJ134472,02/01/2025 08:57:00 AM,015XX S PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1012,010,24,29,08B,1149968,1892160,2025,02/09/2025 03:41:48 PM,41.859996828,-87.724989191,POINT (-87.724989191 41.859996828)
13736573,JJ134456,02/01/2025 08:56:00 AM,047XX W JACKSON BLVD,2026,NARCOTICS,POSSESS - PCP,SIDEWALK,true,false,1131,011,28,25,18,1144846,1898271,2025,02/09/2025 03:41:48 PM,41.876864232,-87.743636776,POINT (-87.743636776 41.876864232)
13736612,JJ134457,02/01/2025 08:55:00 AM,0000X W 87TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0622,006,21,44,24,1176936,1847277,2025,02/09/2025 03:41:48 PM,41.736266551,-87.627350589,POINT (-87.627350589 41.736266551)
13737727,JJ135808,02/01/2025 08:52:00 AM,033XX W NORTH AVE,0560,ASSAULT,SIMPLE,CTA BUS,false,false,1422,014,26,23,08A,1153683,1910432,2025,02/09/2025 03:41:48 PM,41.910064005,-87.710865831,POINT (-87.710865831 41.910064005)
13736601,JJ134482,02/01/2025 08:45:00 AM,034XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0211,002,4,35,08A,1179474,1882305,2025,02/09/2025 03:41:48 PM,41.832329279,-87.616983146,POINT (-87.616983146 41.832329279)
13736875,JJ134729,02/01/2025 08:45:00 AM,011XX W 17TH ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1235,012,25,31,06,1169111,1891898,2025,02/09/2025 03:41:48 PM,41.858884176,-87.654728116,POINT (-87.654728116 41.858884176)
13736603,JJ134460,02/01/2025 08:45:00 AM,117XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0532,005,9,53,14,1179686,1826981,2025,02/09/2025 03:41:48 PM,41.680509271,-87.617893395,POINT (-87.617893395 41.680509271)
13737548,JJ135635,02/01/2025 08:45:00 AM,015XX W 80TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0612,006,17,71,11,1167264,1851672,2025,02/09/2025 03:41:48 PM,41.748539316,-87.662659963,POINT (-87.662659963 41.748539316)
13736593,JJ134452,02/01/2025 08:44:00 AM,075XX N HOYNE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,2424,024,49,1,08A,1160971,1949996,2025,02/09/2025 03:41:48 PM,42.018481291,-87.682989445,POINT (-87.682989445 42.018481291)
13736712,JJ134675,02/01/2025 08:40:00 AM,015XX N LEAMINGTON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1141759,1909660,2025,02/09/2025 03:41:48 PM,41.908174653,-87.754689436,POINT (-87.754689436 41.908174653)
13736738,JJ134445,02/01/2025 08:40:00 AM,086XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0632,006,6,44,06,1183071,1847869,2025,02/09/2025 03:41:48 PM,41.737750767,-87.604855911,POINT (-87.604855911 41.737750767)
13738406,JJ136674,02/01/2025 08:30:00 AM,048XX W PALMER ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,2522,025,26,19,06,1143785,1914192,2025,02/09/2025 03:41:48 PM,41.920573194,-87.747133064,POINT (-87.747133064 41.920573194)
13736592,JJ134532,02/01/2025 08:30:00 AM,034XX W FLOURNOY ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1133,011,24,27,06,1153478,1896818,2025,02/09/2025 03:41:48 PM,41.872709926,-87.711981088,POINT (-87.711981088 41.872709926)
13736555,JJ134421,02/01/2025 08:30:00 AM,074XX S CRANDON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),false,false,0333,003,7,43,15,1192831,1856146,2025,02/09/2025 03:41:48 PM,41.760231282,-87.568828961,POINT (-87.568828961 41.760231282)
13736578,JJ134447,02/01/2025 08:30:00 AM,008XX N CARPENTER ST,1330,CRIMINAL TRESPASS,TO LAND,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,true,false,1213,012,27,24,26,1169304,1905677,2025,02/09/2025 03:41:48 PM,41.896690577,-87.653619125,POINT (-87.653619125 41.896690577)
13736767,JJ134461,02/01/2025 08:28:00 AM,004XX W 62ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0711,007,20,68,08B,1174393,1863833,2025,02/09/2025 03:41:48 PM,41.781755074,-87.63617567,POINT (-87.63617567 41.781755074)
13736908,JJ134707,02/01/2025 08:27:00 AM,027XX S RIDGEWAY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,GROCERY FOOD STORE,false,false,1031,010,22,30,08A,1151817,1885432,2025,02/09/2025 03:41:48 PM,41.841498227,-87.718378822,POINT (-87.718378822 41.841498227)
13736522,JJ134410,02/01/2025 08:15:00 AM,003XX W HUBBARD ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1831,018,42,8,06,1173716,1903251,2025,02/09/2025 03:41:48 PM,41.889936436,-87.637486992,POINT (-87.637486992 41.889936436)
13736609,JJ134469,02/01/2025 08:13:00 AM,003XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1232,012,34,28,08B,1168438,1898485,2025,02/09/2025 03:41:48 PM,41.876974002,-87.657007968,POINT (-87.657007968 41.876974002)
13736569,JJ134418,02/01/2025 08:10:00 AM,062XX W SCHOOL ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1633,016,30,17,08A,1134195,1921283,2025,02/09/2025 03:41:48 PM,41.94020619,-87.782201754,POINT (-87.782201754 41.94020619)
13736665,JJ134427,02/01/2025 08:08:00 AM,005XX E 79TH ST,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,false,false,0624,006,6,44,06,1181026,1852740,2025,02/09/2025 03:41:48 PM,41.751164599,-87.612198632,POINT (-87.612198632 41.751164599)
13736615,JJ134417,02/01/2025 08:02:00 AM,011XX N LAMON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1531,015,37,25,08B,1143486,1907295,2025,02/09/2025 03:41:48 PM,41.901652687,-87.74840448,POINT (-87.74840448 41.901652687)
13736559,JJ134433,02/01/2025 08:00:00 AM,088XX S KENWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0412,004,8,48,26,1186668,1846480,2025,02/09/2025 03:41:48 PM,41.733854899,-87.591721458,POINT (-87.591721458 41.733854899)
13741643,JJ140753,02/01/2025 08:00:00 AM,044XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1113,011,28,26,14,1146871,1900128,2025,02/09/2025 03:41:48 PM,41.881921637,-87.736154071,POINT (-87.736154071 41.881921637)
13745152,JJ145058,02/01/2025 08:00:00 AM,036XX N HALSTED ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,1925,019,46,6,06,1170274,1924398,2025,02/12/2025 03:40:33 PM,41.948040792,-87.649508191,POINT (-87.649508191 41.948040792)
13738379,JJ136621,02/01/2025 08:00:00 AM,070XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0833,008,23,65,14,1150907,1857803,2025,02/09/2025 03:41:48 PM,41.765698047,-87.722438871,POINT (-87.722438871 41.765698047)
13736654,JJ134412,02/01/2025 08:00:00 AM,080XX S ST LAWRENCE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0631,006,6,44,03,1181628,1851926,2025,02/09/2025 03:41:48 PM,41.748917027,-87.610017698,POINT (-87.610017698 41.748917027)
13736905,JJ134775,02/01/2025 08:00:00 AM,016XX N BURLING ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1813,018,2,7,06,1171036,1911233,2025,02/09/2025 03:41:48 PM,41.911898728,-87.647094581,POINT (-87.647094581 41.911898728)
13738063,JJ135758,02/01/2025 08:00:00 AM,0000X N Halsted St,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1224,012,34,28,06,1171049,1900319,2025,02/09/2025 03:41:48 PM,41.881949766,-87.647367397,POINT (-87.647367397 41.881949766)
13736823,JJ134777,02/01/2025 08:00:00 AM,070XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0733,007,16,68,08B,1171188,1858219,2025,02/09/2025 03:41:48 PM,41.76642029,-87.648089955,POINT (-87.648089955 41.76642029)
13736625,JJ134525,02/01/2025 07:56:00 AM,014XX W MORSE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,ALLEY,false,false,2431,024,49,1,26,1165396,1946171,2025,02/09/2025 03:41:48 PM,42.007892017,-87.666815826,POINT (-87.666815826 42.007892017)
13736741,JJ134420,02/01/2025 07:54:00 AM,078XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0621,006,17,71,08B,1171006,1852790,2025,02/09/2025 03:41:48 PM,41.751526398,-87.64891537,POINT (-87.64891537 41.751526398)
13736585,JJ134483,02/01/2025 07:50:00 AM,026XX S CALIFORNIA BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1034,010,24,30,18,1158276,1886480,2025,02/09/2025 03:41:48 PM,41.844244706,-87.694647718,POINT (-87.694647718 41.844244706)
13736528,JJ134402,02/01/2025 07:34:00 AM,035XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1121,011,27,23,18,1152787,1905111,2025,02/09/2025 03:41:48 PM,41.895480474,-87.714298449,POINT (-87.714298449 41.895480474)
13736542,JJ134437,02/01/2025 07:30:00 AM,031XX S ASHLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,GROCERY FOOD STORE,false,false,0912,009,12,59,08A,1166183,1883676,2025,02/09/2025 03:41:48 PM,41.836385231,-87.66571041,POINT (-87.66571041 41.836385231)
13740024,JJ137652,02/01/2025 07:30:00 AM,032XX S Pulaski Rd,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1031,010,22,30,14,1150221,1882914,2025,02/09/2025 03:41:48 PM,41.834619714,-87.724301183,POINT (-87.724301183 41.834619714)
13740275,JJ138795,02/01/2025 07:30:00 AM,050XX W 55TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,false,false,0814,008,23,56,07,1143591,1867678,2025,02/09/2025 03:41:48 PM,41.792936194,-87.749008923,POINT (-87.749008923 41.792936194)
13736775,JJ134395,02/01/2025 07:18:00 AM,062XX S ARTESIAN AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,0825,008,16,66,03,1161108,1863271,2025,02/09/2025 03:41:48 PM,41.780498115,-87.684897425,POINT (-87.684897425 41.780498115)
13736837,JJ134392,02/01/2025 07:17:00 AM,065XX S LAFLIN ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,SIDEWALK,false,false,0725,007,16,67,03,1167464,1861270,2025,02/09/2025 03:41:48 PM,41.774873231,-87.661652469,POINT (-87.661652469 41.774873231)
13740759,JJ139389,02/01/2025 07:15:00 AM,083XX W ADDISON ST,0460,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,1631,016,38,76,08B,1119616,1922860,2025,02/09/2025 03:41:48 PM,41.944778391,-87.835752016,POINT (-87.835752016 41.944778391)
13736802,JJ134660,02/01/2025 07:15:00 AM,003XX W 64TH ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,false,false,0722,007,20,68,08B,1175044,1862506,2025,02/09/2025 03:41:48 PM,41.778099133,-87.633828531,POINT (-87.633828531 41.778099133)
13736531,JJ134390,02/01/2025 07:10:00 AM,056XX S MOZART ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0824,008,15,63,03,1158335,1867221,2025,02/09/2025 03:41:48 PM,41.791394401,-87.694956278,POINT (-87.694956278 41.791394401)
13736702,JJ134617,02/01/2025 07:00:00 AM,008XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1111,011,37,23,08B,1149235,1905334,2025,02/09/2025 03:41:48 PM,41.896161994,-87.727338416,POINT (-87.727338416 41.896161994)
13737159,JJ134953,02/01/2025 07:00:00 AM,047XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0222,002,4,39,08B,1186364,1873970,2025,02/09/2025 03:41:48 PM,41.809297059,-87.591967028,POINT (-87.591967028 41.809297059)
13737560,JJ135661,02/01/2025 07:00:00 AM,011XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1224,012,34,28,14,1168474,1900179,2025,02/09/2025 03:41:48 PM,41.881621685,-87.65682676,POINT (-87.65682676 41.881621685)
13737829,JJ135980,02/01/2025 07:00:00 AM,055XX S MOZART ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0824,008,15,63,03,1158321,1867715,2025,02/09/2025 03:41:48 PM,41.79275029,-87.694994163,POINT (-87.694994163 41.79275029)
13741269,JJ140170,02/01/2025 07:00:00 AM,059XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0824,008,16,66,06,1160391,1865153,2025,02/09/2025 03:41:48 PM,41.785677389,-87.687474262,POINT (-87.687474262 41.785677389)
13736598,JJ134502,02/01/2025 07:00:00 AM,006XX N LARAMIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1524,015,37,25,11,1141582,1903706,2025,02/09/2025 03:41:48 PM,41.891839459,-87.755486974,POINT (-87.755486974 41.891839459)
13736532,JJ134400,02/01/2025 07:00:00 AM,075XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0624,006,6,69,14,1182871,1855089,2025,02/09/2025 03:41:48 PM,41.757567866,-87.605364858,POINT (-87.605364858 41.757567866)
13736934,JJ134774,02/01/2025 07:00:00 AM,016XX W WALNUT ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1215,012,27,28,08A,1165374,1901800,2025,02/09/2025 03:41:48 PM,41.886136329,-87.668163684,POINT (-87.668163684 41.886136329)
13740375,JJ138952,02/01/2025 06:57:00 AM,027XX S RIDGEWAY AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CONVENIENCE STORE,false,false,1031,010,22,30,11,1151817,1885432,2025,02/09/2025 03:41:48 PM,41.841498227,-87.718378822,POINT (-87.718378822 41.841498227)
13736523,JJ134382,02/01/2025 06:42:00 AM,044XX W WASHINGTON BLVD,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,APARTMENT,true,false,1113,011,28,26,24,1146871,1900128,2025,02/09/2025 03:41:48 PM,41.881921637,-87.736154071,POINT (-87.736154071 41.881921637)
13736553,JJ134387,02/01/2025 06:30:00 AM,028XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,0133,001,3,35,08B,1176743,1886065,2025,02/09/2025 03:41:48 PM,41.842709067,-87.626890005,POINT (-87.626890005 41.842709067)
13736537,JJ134413,02/01/2025 06:30:00 AM,028XX W 38TH ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,0911,009,12,58,06,1158010,1879316,2025,02/09/2025 03:41:48 PM,41.824591273,-87.695819015,POINT (-87.695819015 41.824591273)
13736575,JJ134386,02/01/2025 06:30:00 AM,043XX S KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,008,14,57,14,1149736,1875511,2025,02/09/2025 03:41:48 PM,41.814314282,-87.726272731,POINT (-87.726272731 41.814314282)
13736582,JJ134383,02/01/2025 06:27:00 AM,011XX W BRYN MAWR AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,2022,020,48,77,04B,1167720,1937355,2025,02/09/2025 03:41:48 PM,41.983650773,-87.658520968,POINT (-87.658520968 41.983650773)
13736619,JJ134380,02/01/2025 06:25:00 AM,059XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1512,015,29,25,08A,1136965,1900140,2025,02/09/2025 03:41:48 PM,41.88213796,-87.772529007,POINT (-87.772529007 41.88213796)
13736529,JJ134378,02/01/2025 06:10:00 AM,081XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0631,006,8,44,08B,1183979,1851235,2025,02/09/2025 03:41:48 PM,41.746966294,-87.601424385,POINT (-87.601424385 41.746966294)
